[Header]
; Displex Transport Data File (default extension .dat)
; Copyright 2016, Hechang LEI, hlei@ruc.edu.cn. All rights reserved.
BYAPP, Displex, 2.0
INFO, quantum design, Release 2.0.
INFO, Channel 1, Temperature Sensor
INFO, Sample 1 Length (cm): 0.000000; Width (cm): 0.000000; Thickness (cm): 0.000000. 

[Data]
Timestamp(s),Temp(K),Field(Oe),source(A),R(V),R(ohm)
3756102068.108400,299.368600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102068.251400,299.353700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102068.486400,299.353700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102068.672400,299.353700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102068.824400,299.341300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.072400,299.341300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.173400,299.325600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.356400,299.325600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.499400,299.325600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.683400,299.311300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102069.835400,299.311300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.089400,299.311300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.226400,299.294100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.495400,299.294100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.635400,299.282800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.854400,299.282800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102070.990400,299.270400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102071.261400,299.270400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102071.451400,299.270400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102071.716400,299.257000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102071.937400,299.257000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102072.038400,299.241000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102072.330400,299.241000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102072.506400,299.241000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102072.736400,299.231200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102072.937400,299.231200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102073.077400,299.217000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102073.366400,299.217000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102073.466400,299.202400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102073.706400,299.202400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102073.918400,299.202400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102074.040400,299.190600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102074.303400,299.190600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102074.503400,299.174800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102074.770400,299.174800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102074.871400,299.174800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.054400,299.163200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.203400,299.163200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.430400,299.151400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.565400,299.151400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.830400,299.151400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102075.931400,299.138900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102076.143400,299.138900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102076.269400,299.138900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102076.468400,299.124400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102076.798400,299.124400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.003400,299.114000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.113400,299.114000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.299400,299.114000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.416400,299.100100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.736400,299.100100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102077.877400,299.085800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102078.115400,299.085800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102078.216400,299.085800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102078.425400,299.073900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102078.645400,299.073900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102078.854400,299.060300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102079.057400,299.060300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102079.223400,299.060300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102079.338400,299.047500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102079.581400,299.047500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102079.761400,299.037800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.049400,299.037800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.216400,299.037800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.317400,299.025000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.537400,299.025000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.663400,299.014300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102080.946400,299.014300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102081.071400,299.014300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102081.236400,298.998600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102081.354400,298.998600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102081.559400,298.998600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102081.706400,298.986700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.032400,298.986700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.206400,298.975100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.337400,298.975100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.519400,298.975100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.680400,298.961200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102082.913400,298.961200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.056400,298.951100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.238400,298.951100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.406400,298.951100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.582400,298.937500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.708400,298.937500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102083.942400,298.937500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.080400,298.924100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.312400,298.924100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.459400,298.911700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.666400,298.911700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.819400,298.911700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102084.979400,298.898300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102085.174400,298.898300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102085.421400,298.898300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102085.571400,298.887900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102085.796400,298.887900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.005400,298.887900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.120400,298.874600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.377400,298.874600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.516400,298.863300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.707400,298.863300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102086.855400,298.849900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102087.055400,298.849900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102087.252400,298.849900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102087.475400,298.836300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102087.726400,298.836300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102087.852400,298.824400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102088.063400,298.824400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102088.212400,298.824400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102088.451400,298.813800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102088.568400,298.813800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102088.872400,298.802500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.047400,298.802500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.184400,298.802500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.409400,298.787000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.580400,298.787000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.768400,298.787000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102089.898400,298.773700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102090.151400,298.773700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102090.356400,298.761300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102090.587400,298.761300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102090.792400,298.761300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102090.897400,298.748500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102091.136400,298.748500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102091.250400,298.736600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102091.442400,298.736600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102091.658400,298.736600,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102091.871400,298.723000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.081400,298.723000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.219400,298.712000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.452400,298.712000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.640400,298.712000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.844400,298.696300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102092.999400,298.696300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102093.170400,298.683800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102093.309400,298.683800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102093.537400,298.683800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102093.644400,298.672000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102093.928400,298.672000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102094.069400,298.672000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102094.255400,298.658000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102094.429400,298.658000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102094.623400,298.658000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102094.750400,298.645300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.029400,298.645300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.224400,298.629000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.393400,298.629000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.511400,298.629000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.732400,298.614400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102095.955400,298.614400,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102096.109400,298.601700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102096.331400,298.601700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102096.474400,298.587700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102096.669400,298.587700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102096.835400,298.587700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.064400,298.573200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.264400,298.573200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.375400,298.573200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.609400,298.559200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.730400,298.559200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102097.911400,298.559200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.047400,298.545000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.307400,298.545000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.408400,298.530500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.629400,298.530500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.778400,298.530500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102098.961400,298.515300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102099.191400,298.515300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102099.409400,298.501100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102099.602400,298.501100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102099.826400,298.501100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102099.956400,298.484200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102100.245400,298.484200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102100.492400,298.468800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102100.641400,298.468800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102100.862400,298.454200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.014400,298.454200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.247400,298.437000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.482400,298.437000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.669400,298.437000,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.855400,298.422500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102101.972400,298.422500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102102.198400,298.406200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102102.464400,298.406200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102102.627400,298.406200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102102.832400,298.388100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102102.934400,298.388100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102103.162400,298.388100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102103.266400,298.370300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102103.539400,298.370300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102103.685400,298.357800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102103.894400,298.357800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.022400,298.357800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.198400,298.357800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.343400,298.337300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.599400,298.337300,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.769400,298.321900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102104.993400,298.321900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.094400,298.321900,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.279400,298.303800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.425400,298.303800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.648400,298.283100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.802400,298.283100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102105.989400,298.283100,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102106.143400,298.266500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102106.363400,298.266500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102106.521400,298.266500,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102106.808400,298.247200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102107.037400,298.247200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102107.230400,298.226700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102107.403400,298.226700,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102107.630400,298.207800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102107.968400,298.207800,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102108.082400,298.190200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102108.314400,298.190200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
3756102108.434400,298.190200,Chasing,1000.197000,StablePersistent,PurgedAndSealed
